Date,Big Cliff-Pool Flow-IN,Big Cliff-Pool Flow-OUT,Big Cliff-Pool Elev,Blue River-Pool Flow-IN,Blue River-Pool Flow-OUT,Blue River-Pool Elev,Cottage Grove-Pool Flow-IN,Cottage Grove-Pool Flow-OUT,Cottage Grove-Pool Elev,Cougar-Pool Flow-IN,Cougar-Pool Flow-OUT,Cougar-Pool Elev,Detroit-Pool Flow-IN,Detroit-Pool Flow-OUT,Detroit-Pool Elev,Dexter-Pool Flow-IN,Dexter-Pool Flow-OUT,Dexter-Pool Elev,Dorena-Pool Flow-IN,Dorena-Pool Flow-OUT,Dorena-Pool Elev,Fall Creek-Pool Flow-IN,Fall Creek-Pool Flow-OUT,Fall Creek-Pool Elev,Fern Ridge-Pool Flow-IN,Fern Ridge-Pool Flow-OUT,Fern Ridge-Pool Elev,Foster-Pool Flow-IN,Foster-Pool Flow-OUT,Foster-Pool Elev,Green Peter-Pool Flow-IN,Green Peter-Pool Flow-OUT,Green Peter-Pool Elev,Hills Creek-Pool Flow-IN,Hills Creek-Pool Flow-OUT,Hills Creek-Pool Elev,Lookout Point-Pool Flow-IN,Lookout Point-Pool Flow-OUT,Lookout Point-Pool Elev
2015-10-25,440.0,440.0,1197.0,6.400000095367432,528.2051391601562,1267.550048828125,14.800000190734863,249.70384216308594,757.5499877929688,210.0,210.0,1489.5821533203125,440.0,440.0,1388.7611083984375,2170.3525390625,2170.3525390625,693.0,41.20000076293945,576.6339721679688,781.489990234375,44.79999923706055,646.14697265625,751.782958984375,73.43000030517578,906.164794921875,365.1400146484375,115.55570983886719,371.6732482910156,624.9199829101562,80.0,80.0,771.467041015625,300.0,400.0,1468.14111328125,717.864013671875,2170.3525390625,800.9495849609375
2015-10-26,440.0,440.0,1197.0,38.79999923706055,562.6483764648438,1265.0899658203125,3.4000000953674316,241.4567413330078,756.489990234375,230.0,230.0,1489.5821533203125,440.0,440.0,1388.7611083984375,2211.3525390625,2211.3525390625,693.0,38.70000076293945,576.13720703125,779.8800048828125,72.30000305175781,673.64697265625,750.0790405273438,-30.83099937438965,793.1878051757812,364.82000732421875,182.4304962158203,481.893310546875,624.3800048828125,120.0,120.0,771.467041015625,330.0,400.0,1468.0594482421875,758.864013671875,2211.3525390625,799.1990356445312
2015-10-27,440.0,440.0,1197.0,25.100000381469727,547.4097900390625,1262.5,18.700000762939453,255.5765380859375,755.3699951171875,190.0,190.0,1489.5821533203125,440.0,440.0,1388.7611083984375,2100.839599609375,2100.839599609375,693.0,38.29999923706055,576.7588500976562,778.0999755859375,51.599998474121094,652.9469604492188,748.2322387695312,55.89399719238281,877.2508544921875,364.489990234375,177.26414489746094,468.6616516113281,623.8400268554688,110.0,110.0,771.467041015625,260.0,400.0,1467.90185546875,648.3510131835938,2100.839599609375,797.3716430664062
2015-10-28,420.0,420.0,1197.0,30.399999618530273,552.7097778320312,1259.6600341796875,22.0,258.2882080078125,754.1799926757812,230.0,230.0,1489.5821533203125,420.0,420.0,1388.7611083984375,2190.021484375,2190.021484375,693.0,24.200000762939453,559.6124267578125,776.3300170898438,65.69999694824219,667.0469360351562,746.3854370117188,85.447998046875,932.312744140625,364.1499938964844,185.1495361328125,457.4192199707031,623.2999877929688,110.0,110.0,771.467041015625,300.0,400.0,1467.791748046875,737.5330200195312,2190.021484375,795.5176391601562
2015-10-29,530.0,530.0,1197.0,51.79999923706055,574.1343994140625,1256.8199462890625,20.600000381469727,257.5829162597656,752.9000244140625,240.0,240.0,1489.5821533203125,530.0,530.0,1388.7611083984375,2105.590576171875,2105.590576171875,693.0,28.600000381469727,562.5215454101562,774.4600219726562,86.0,687.346923828125,744.5386962890625,13.564000129699707,825.5203857421875,363.79998779296875,203.10850524902344,470.30084228515625,622.77001953125,110.0,110.0,771.467041015625,280.0,400.0,1467.659423828125,653.1019897460938,2105.590576171875,793.5969848632812
2015-10-30,960.0,960.0,1197.0,89.5,613.8284301757812,1253.9599609375,17.100000381469727,228.20779418945312,751.6632080078125,210.0,210.0,1489.5821533203125,960.0,960.0,1388.7611083984375,2350.07958984375,2350.07958984375,693.0,23.700000762939453,481.11260986328125,772.8223876953125,80.5999984741211,681.9469604492188,742.6405029296875,88.8800048828125,900.1836547851562,363.42999267578125,260.0458984375,532.3156127929688,622.22998046875,110.0,110.0,771.467041015625,270.0,400.0,1467.5162353515625,897.5910034179688,2350.07958984375,791.6532592773438
2015-10-31,2310.13525390625,2310.13525390625,1197.0,361.1000061035156,883.4159545898438,1250.8399658203125,48.5,185.5385284423828,750.8133544921875,270.0,270.0,1489.5821533203125,2540.0,2310.13525390625,1389.197265625,2288.761474609375,2288.761474609375,693.0,68.0,410.6083984375,771.5596313476562,157.8000030517578,759.14697265625,740.8192749023438,216.97100830078125,1050.87353515625,363.04998779296875,1184.9849853515625,1457.2239990234375,621.6900024414062,1930.0,1000.0,780.4601440429688,300.0,400.0,1467.406005859375,836.2730102539062,2288.761474609375,789.6668090820312
2015-11-01,1200.0,1200.0,1197.0,689.9000244140625,1135.9287109375,1248.224365234375,120.5999984741211,141.65902709960938,750.6763916015625,580.0,300.0,1490.9705810546875,3720.0,1200.0,1393.8321533203125,2637.62548828125,2637.62548828125,693.0,245.5,340.4056091308594,771.2051391601562,390.20001220703125,991.5469360351562,738.8554077148438,217.64500427246094,1031.653564453125,362.6499938964844,1725.0054931640625,1997.244384765625,621.1500244140625,4660.0,50.0,804.5636596679688,500.0,400.0,1467.5162353515625,1185.1370849609375,2637.62548828125,787.5789184570312
2015-11-02,1200.0,1200.0,1197.0,424.3999938964844,971.2218627929688,1244.6090087890625,100.19999694824219,106.13935089111328,750.6377563476562,400.0,300.0,1491.3731689453125,1820.0,1200.0,1394.870849609375,2598.3525390625,2598.3525390625,693.0,269.6000061035156,276.93707275390625,771.177734375,370.1000061035156,971.4469604492188,737.0100708007812,97.75,962.2861328125,362.2200012207031,860.0,1130.7464599609375,620.5700073242188,1930.0,50.0,811.5550537109375,480.0,400.0,1467.6043701171875,1145.864013671875,2598.3525390625,785.439697265625
2015-11-03,1200.0,1200.0,1197.0,177.5,752.089599609375,1240.81005859375,53.900001525878906,78.75956726074219,750.47607421875,300.0,300.0,1491.3731689453125,1290.0,1200.0,1395.021484375,2441.07861328125,2441.07861328125,693.0,200.0,208.39138793945312,771.1463623046875,207.8000030517578,809.14697265625,734.85546875,44.75299835205078,867.0505981445312,361.7900085449219,725.216796875,998.9973754882812,619.969970703125,1100.0,336.21942138671875,813.8856811523438,420.0,400.0,1467.62646484375,988.5900268554688,2441.07861328125,783.2235717773438
2015-11-04,1200.0,1200.0,1197.0,119.0,642.3375244140625,1237.3499755859375,35.099998474121094,58.23971176147461,750.3256225585938,250.0,300.0,1491.1748046875,940.0,1200.0,1394.5899658203125,2340.62548828125,2340.62548828125,693.0,150.0,156.49424743652344,771.1221313476562,164.89999389648438,766.2469482421875,732.700927734375,37.45100021362305,869.9910278320312,361.3299865722656,808.0216064453125,1080.260498046875,619.4299926757812,720.0,457.7610778808594,814.6859130859375,360.0,400.0,1467.5823974609375,888.136962890625,2340.62548828125,781.0074462890625
2015-11-05,1200.0,1200.0,1197.0,89.80000305175781,612.6082763671875,1233.56005859375,24.0,50.0,750.1565551757812,230.0,300.0,1490.8714599609375,730.0,1200.0,1393.7960205078125,2331.3515625,2331.3515625,693.0,71.30000305175781,125.89617156982422,770.9164428710938,135.0,736.346923828125,730.45556640625,28.542999267578125,858.125244140625,360.8599853515625,814.6605224609375,1085.896240234375,618.8800048828125,530.0,568.7642211914062,814.567626953125,300.0,400.0,1467.47216796875,878.863037109375,2331.3515625,778.6072387695312
2015-11-06,1200.0,1200.0,1197.0,75.0,597.3344116210938,1229.43994140625,17.200000762939453,50.0,749.9398803710938,220.0,300.0,1490.4747314453125,700.0,1200.0,1392.8839111328125,2183.215576171875,2183.215576171875,693.0,52.70000076293945,144.9307861328125,770.5646362304688,110.9000015258789,712.2469482421875,728.029296875,19.329999923706055,849.0239868164062,360.3599853515625,837.7586059570312,1109.99755859375,618.280029296875,430.0,587.7611083984375,814.0862426757812,290.0,400.0,1467.3509521484375,730.7269897460938,2183.215576171875,776.1343383789062
2015-11-07,1200.0,1200.0,1197.0,90.9000015258789,613.2159423828125,1225.3199462890625,23.0,50.0,749.75390625,220.0,300.0,1490.0780029296875,610.0,1200.0,1391.73974609375,2236.94140625,2236.94140625,693.0,64.69999694824219,100.0,770.4299926757812,103.9000015258789,705.2469482421875,725.2525634765625,81.91500091552734,927.35205078125,359.8299865722656,820.3526611328125,1093.61328125,617.7100219726562,0.0,566.2474365234375,812.3583374023438,300.0,400.0,1467.24072265625,784.4530029296875,2236.94140625,773.6061401367188
2015-11-08,1200.0,1200.0,1197.0,204.3000030517578,720.5599975585938,1220.8599853515625,62.599998474121094,50.0,749.8406982421875,320.0,300.0,1490.17724609375,1020.0,1200.0,1391.4151611328125,2444.8984375,2444.8984375,693.0,183.0,176.88441467285156,770.453369140625,215.1999969482422,816.5469360351562,722.0044555664062,110.80500030517578,942.2229614257812,359.260009765625,855.9361572265625,1128.2059326171875,617.1699829101562,1290.0,448.92633056640625,814.9248657226562,550.0,400.0,1467.406005859375,992.4099731445312,2444.8984375,770.8858032226562
2015-11-09,1200.0,1200.0,1197.0,272.70001220703125,802.0750122070312,1216.1099853515625,88.69999694824219,65.57108306884766,750.0,330.0,300.0,1490.325927734375,1090.0,1200.0,1391.216796875,2490.676513671875,2490.676513671875,693.0,294.70001220703125,290.6229553222656,770.4688720703125,313.5,914.846923828125,718.0787963867188,77.29100036621094,901.3245849609375,358.6600036621094,878.7512817382812,1150.476318359375,616.5900268554688,1360.0,265.1849365234375,818.2656860351562,530.0,400.0,1467.54931640625,1038.18798828125,2490.676513671875,768.0048217773438
2015-11-10,1200.0,1200.0,1197.0,127.69999694824219,649.4560546875,1211.4200439453125,48.599998474121094,50.0,749.9903564453125,280.0,300.0,1490.226806640625,870.0,1200.0,1390.6217041015625,2333.67138671875,2333.67138671875,693.0,167.39999389648438,164.68194580078125,770.479248046875,183.0,784.346923828125,713.7290649414062,89.76899719238281,953.26806640625,358.0,793.9706420898438,1061.6953125,616.0,780.0,339.36029052734375,819.6102905273438,380.0,400.0,1467.5272216796875,881.1829833984375,2333.67138671875,764.9154052734375
2015-11-11,1200.0,1200.0,1197.0,82.5,596.8865356445312,1206.239990234375,34.0,50.0,749.8801879882812,280.0,300.0,1490.127685546875,840.0,1200.0,1389.97265625,2276.215576171875,2276.215576171875,693.0,119.30000305175781,117.48797607421875,770.4862060546875,143.10000610351562,744.4469604492188,708.9434204101562,96.447998046875,925.2548217773438,357.2699890136719,798.3975830078125,1070.636474609375,615.4000244140625,810.0,437.486083984375,820.60693359375,340.0,400.0,1467.461181640625,823.7269897460938,2276.215576171875,761.6786499023438
2015-11-12,810.0,810.0,1197.0,53.79999923706055,577.92138671875,1200.550048828125,27.600000381469727,50.0,749.7258911132812,260.0,300.0,1489.9293212890625,810.0,810.0,1389.97265625,2327.3525390625,2327.3525390625,693.0,112.0,110.79198455810547,770.4907836914062,150.1999969482422,751.5469360351562,702.8719482421875,104.8280029296875,931.0775756835938,356.4700012207031,861.816650390625,1134.083251953125,614.7999877929688,680.0,361.557373046875,821.396484375,330.0,400.0,1467.384033203125,874.864013671875,2327.3525390625,758.077392578125
2015-11-13,1200.0,1200.0,1197.0,94.4000015258789,619.3984985351562,1194.3699951171875,22.399999618530273,50.0,749.5358276367188,270.0,270.0,1489.9293212890625,1220.0,1200.0,1390.0086669921875,2269.215576171875,2269.215576171875,693.0,88.5999984741211,100.0,770.4473266601562,132.10000610351562,733.4469604492188,694.0888671875,81.2969970703125,915.8333129882812,355.54998779296875,842.0774536132812,1114.31640625,614.2000122070312,1490.0,303.5210876464844,824.338134765625,300.0,400.0,1467.2738037109375,816.7269897460938,2269.215576171875,754.258544921875
2015-11-14,1200.0,1200.0,1197.0,126.0,540.330078125,1189.1126708984375,30.399999618530273,50.0,749.4008178710938,260.0,260.0,1489.9293212890625,1270.0,1200.0,1390.1348876953125,2238.62548828125,2238.62548828125,693.0,83.5999984741211,100.0,770.384765625,119.69999694824219,721.0469360351562,680.0,102.84700012207031,700.0662231445312,354.7928466796875,840.0116577148438,1112.2781982421875,613.5999755859375,1280.0,270.2333984375,826.8417358398438,310.0,400.0,1467.1746826171875,786.136962890625,2238.62548828125,750.0
2015-11-15,1200.0,1200.0,1197.0,93.9000015258789,745.851806640625,1180.0,71.9000015258789,50.0,749.5516357421875,280.0,280.0,1489.9293212890625,1090.0,1200.0,1389.9365234375,1350.0,1350.0,693.0,159.1999969482422,128.9839630126953,770.5,153.6999969482422,153.6999969482422,680.0,158.9119873046875,514.7017211914062,354.268798828125,834.080322265625,1106.3192138671875,613.0,1000.0,247.22305297851562,828.7081298828125,360.0,400.0,1467.1304931640625,938.5900268554688,1350.0,748.6399536132812
2015-11-16,1030.0,1030.0,1197.0,309.6000061035156,309.6000061035156,1180.0,95.9000015258789,50.0,749.8677978515625,290.0,290.0,1489.9293212890625,1030.0,1030.0,1389.9365234375,1350.0,1350.0,693.0,256.70001220703125,256.70001220703125,770.5,252.3000030517578,252.3000030517578,680.0,123.30000305175781,416.65093994140625,353.7985534667969,988.3085327148438,988.3085327148438,613.0,1090.0,538.4869995117188,830.1006469726562,350.0,400.0,1467.075439453125,959.8629760742188,1350.0,747.3502807617188
2015-11-17,1200.0,1200.0,1197.0,1213.199951171875,1000.0,1183.1070556640625,113.5999984741211,94.4000015258789,750.0,610.0,300.0,1491.3731689453125,3990.0,1200.0,1394.9700927734375,1350.0,1350.0,693.0,539.7999877929688,539.7999877929688,770.5,459.1000061035156,459.1000061035156,680.0,144.99400329589844,378.5162353515625,353.3742370605469,1795.8182373046875,1795.8182373046875,613.0,5400.0,50.0,842.0799560546875,520.0,400.0,1467.2076416015625,1122.7330322265625,1350.0,746.5989379882812
2015-11-18,1200.0,1200.0,1197.0,2175.699951171875,1031.0701904296875,1197.8643798828125,232.3000030517578,232.3000030517578,750.0,1160.0,300.0,1495.23095703125,5790.0,1200.0,1402.9710693359375,1350.0,1350.0,693.0,1294.699951171875,1294.699951171875,770.5,1086.800048828125,524.0,693.4524536132812,221.44400024414062,325.68603515625,353.18414306640625,2993.822509765625,2993.822509765625,613.0,6930.0,50.0,855.181884765625,1010.0,400.0,1467.8798828125,2151.36083984375,1350.0,749.2481079101562
2015-11-19,1200.0,1200.0,1197.0,2056.699951171875,1178.643798828125,1207.486083984375,326.6000061035156,326.6000061035156,750.0,2590.0,300.0,1505.069091796875,6040.0,1200.0,1410.806884765625,2700.0,2700.0,693.0,2334.699951171875,1500.0,773.5844116210938,1935.0999755859375,2000.0,692.3583374023438,303.04998779296875,265.4126892089844,353.2510681152344,4800.06884765625,4800.06884765625,613.0,8100.0,50.0,868.4501342773438,2070.0,400.0,1469.775634765625,4552.4658203125,2700.0,754.7473754882812
2015-11-20,1200.0,1200.0,1197.0,1536.9000244140625,1274.86083984375,1210.127197265625,351.5,351.5,750.0,1660.0,300.0,1510.6640625,4120.0,1200.0,1415.27685546875,5400.0,5400.0,693.0,2657.0,1573.5361328125,777.3327026367188,1853.0999755859375,2000.0,689.7660522460938,220.76100158691406,208.7965087890625,353.271484375,3007.804443359375,3007.804443359375,613.0,4420.0,50.0,875.037841796875,1600.0,1165.7703857421875,1470.254150390625,4465.11083984375,5400.0,752.0983276367188
2015-11-21,1200.0,1200.0,1197.0,607.2000122070312,1200.3778076171875,1204.0108642578125,194.10000610351562,194.10000610351562,750.0,1000.0,300.0,1513.44091796875,2450.0,1200.0,1417.18408203125,4526.662109375,4526.662109375,693.0,759.9000244140625,1164.72412109375,775.9940185546875,830.9000244140625,1181.9000244140625,680.0,145.56100463867188,169.6474609375,353.22662353515625,1610.478759765625,1610.478759765625,613.0,2460.0,50.0,878.4522094726562,910.0,3543.73583984375,1467.29638671875,3836.5380859375,4526.662109375,750.0
2015-11-22,1200.0,1200.0,1197.0,287.5,850.085205078125,1197.679443359375,126.80000305175781,126.80000305175781,750.0,750.0,300.0,1515.22607421875,1790.0,1200.0,1418.0782470703125,4883.8779296875,4883.8779296875,693.0,443.79998779296875,909.28271484375,774.343505859375,485.0,485.0,680.0,96.2509994506836,149.91897583007812,353.128173828125,1099.8956298828125,1099.8956298828125,613.0,1670.0,50.0,880.6975708007812,680.0,2804.282958984375,1464.9000244140625,4883.8779296875,4883.8779296875,750.0
2015-11-23,1200.0,1200.0,1197.0,183.3000030517578,600.7567749023438,1192.61474609375,114.80000305175781,114.80000305175781,750.0,590.0,300.0,1516.313720703125,1560.0,1200.0,1418.5882568359375,3949.18310546875,3949.18310546875,693.0,347.1000061035156,730.0885009765625,772.9736938476562,357.0,357.0,680.0,92.04199981689453,123.97246551513672,353.069091796875,1006.1884765625,1006.1884765625,613.0,1320.0,290.0,882.126220703125,570.0,2449.547119140625,1462.760009765625,3949.18310546875,3949.18310546875,750.0
2015-11-24,1200.0,1200.0,1197.0,149.5,426.67120361328125,1189.0550537109375,165.8000030517578,165.8000030517578,750.0,630.0,300.0,1517.485595703125,1460.0,1200.0,1418.9566650390625,3350.5546875,3350.5546875,693.0,398.3999938964844,576.3590087890625,772.3224487304688,357.79998779296875,357.79998779296875,680.0,111.15299987792969,102.01223754882812,353.0844421386719,1136.0943603515625,1136.0943603515625,613.0,1420.0,250.0,883.721435546875,620.0,2428.433349609375,1460.6500244140625,3350.5546875,3350.5546875,750.0
2015-11-25,1200.0,1200.0,1197.0,102.0999984741211,316.6141357421875,1186.178466796875,173.60000610351562,173.60000610351562,750.0,540.0,300.0,1518.4376220703125,1210.0,1200.0,1418.9708251953125,3436.0966796875,3436.0966796875,693.0,371.70001220703125,453.27264404296875,772.02392578125,360.0,360.0,680.0,72.76100158691406,86.70638275146484,353.0579833984375,1038.68505859375,1038.68505859375,613.0,1120.0,380.0,884.718505859375,540.0,2317.1689453125,1458.550048828125,3436.0966796875,3436.0966796875,750.0
2015-11-26,1200.0,1200.0,1197.0,78.5,248.47608947753906,1183.8182373046875,117.80000305175781,117.80000305175781,750.0,520.0,300.0,1519.3104248046875,1090.0,1200.0,1418.81494140625,2996.99169921875,2996.99169921875,693.0,268.8999938964844,362.7151184082031,771.6740112304688,281.20001220703125,281.20001220703125,680.0,58.76300048828125,72.60205841064453,353.0317077636719,1231.91796875,1231.91796875,613.0,800.0,83.4840087890625,885.6659545898438,480.0,2224.495361328125,1456.449951171875,2996.99169921875,2996.99169921875,750.0
2015-11-27,1200.0,1200.0,1197.0,96.5,212.65072631835938,1182.15478515625,88.9000015258789,88.9000015258789,750.0,470.0,300.0,1519.9847412109375,1000.0,1200.0,1418.5316162109375,2865.541748046875,2865.541748046875,693.0,207.10000610351562,292.5767517089844,771.354736328125,232.0,232.0,680.0,56.76300048828125,63.19933319091797,353.01885986328125,980.3171997070312,980.3171997070312,613.0,650.0,316.0260009765625,886.100830078125,430.0,2190.546142578125,1454.3299560546875,2865.541748046875,2865.541748046875,750.0
2015-11-28,1200.0,1200.0,1197.0,112.19999694824219,186.7338104248047,1181.070068359375,73.30000305175781,73.30000305175781,750.0,480.0,300.0,1520.5823974609375,880.0,1200.0,1418.0782470703125,2839.8515625,2839.8515625,693.0,181.60000610351562,240.08448791503906,771.13623046875,197.5,197.5,680.0,45.06100082397461,54.81132888793945,353.0,1110.544189453125,1110.544189453125,613.0,560.0,344.4730224609375,886.3680419921875,410.0,2014.6546630859375,1452.3795166015625,2839.8515625,2839.8515625,750.0
2015-11-29,1200.0,1200.0,1197.0,141.0,177.55587768554688,1180.5299072265625,59.900001525878906,59.900001525878906,750.0,420.0,300.0,1520.97900390625,920.0,1200.0,1417.6571044921875,2394.19189453125,2394.19189453125,693.0,152.3000030517578,205.6563262939453,770.9356079101562,168.89999389648438,168.89999389648438,680.0,45.05799865722656,50.0,352.9876708984375,1082.5347900390625,1082.5347900390625,613.0,500.0,383.75,886.5121459960938,380.0,1572.2393798828125,1450.92529296875,2394.19189453125,2394.19189453125,750.0
2015-11-30,1200.0,1200.0,1197.0,134.89999389648438,170.7034149169922,1180.0,51.599998474121094,51.599998474121094,750.0,450.0,300.0,1521.56982421875,840.0,1200.0,1417.1077880859375,1994.7386474609375,1994.7386474609375,693.0,135.10000610351562,211.13755798339844,770.6455688476562,149.6999969482422,149.6999969482422,680.0,43.15500259399414,50.0,352.9711608886719,1100.41015625,1100.41015625,613.0,450.0,402.64202880859375,886.5708618164062,400.0,1248.1595458984375,1449.8653564453125,1994.7386474609375,1994.7386474609375,750.0
2015-12-01,1200.0,1200.0,1197.0,159.1999969482422,159.1999969482422,1180.0,51.099998474121094,51.099998474121094,750.0,420.0,300.0,1522.0458984375,1220.0,1200.0,1417.1383056640625,1693.571044921875,1693.571044921875,693.0,136.8000030517578,174.96676635742188,770.5,163.6999969482422,163.6999969482422,680.0,80.67000579833984,76.3033676147461,352.9800720214844,1090.5098876953125,1090.5098876953125,613.0,490.0,436.5670166015625,886.6370849609375,410.0,1078.7730712890625,1448.982177734375,1693.571044921875,1693.571044921875,750.0
2015-12-02,1200.0,1200.0,1197.0,255.1999969482422,255.1999969482422,1180.0,65.0,65.0,750.0,590.0,300.0,1523.16357421875,1140.0,1200.0,1417.0467529296875,1865.4010009765625,1865.4010009765625,693.0,222.10000610351562,222.10000610351562,770.5,242.0,242.0,680.0,187.0780029296875,184.05902099609375,352.9859924316406,1156.9124755859375,1156.9124755859375,613.0,1080.0,275.87799072265625,887.6762084960938,600.0,1005.8486938476562,1448.4791259765625,1865.4010009765625,1865.4010009765625,750.0
2015-12-03,1200.0,1200.0,1197.0,321.6000061035156,321.6000061035156,1180.0,133.1999969482422,133.1999969482422,750.0,600.0,300.0,1524.1864013671875,1220.0,1200.0,1417.0772705078125,1734.28955078125,1734.28955078125,693.0,398.5,398.5,770.5,354.8999938964844,354.8999938964844,680.0,253.4910125732422,251.37030029296875,352.9899597167969,1122.9744873046875,1122.9744873046875,613.0,1030.0,196.55499267578125,888.7782592773438,740.0,920.5657958984375,1448.2552490234375,1734.28955078125,1734.28955078125,750.0
2015-12-04,1200.0,1200.0,1197.0,373.70001220703125,373.70001220703125,1180.0,245.39999389648438,245.39999389648438,750.0,730.0,300.0,1525.7435302734375,1540.0,1200.0,1417.5960693359375,2016.4500732421875,2016.4500732421875,693.0,560.7999877929688,560.7999877929688,770.5,510.3999938964844,510.3999938964844,680.0,292.7919921875,291.27001953125,352.9925842285156,1805.486083984375,1805.486083984375,613.0,2080.0,50.0,891.3292236328125,860.0,900.377197265625,1448.2052001953125,2016.4500732421875,2016.4500732421875,750.0
2015-12-05,1200.0,1200.0,1197.0,442.1000061035156,442.1000061035156,1180.0,242.8000030517578,242.8000030517578,750.0,710.0,300.0,1527.2655029296875,1380.0,1200.0,1417.87060546875,1678.762451171875,1678.762451171875,693.0,599.2999877929688,599.2999877929688,770.5,593.7999877929688,593.7999877929688,680.0,300.7879943847656,299.66510009765625,352.9943542480469,1854.185302734375,1854.185302734375,613.0,1650.0,50.0,893.3338012695312,750.0,915.5460815429688,1448.0,1678.762451171875,1678.762451171875,750.0
2015-12-06,1200.0,1200.0,1197.0,1213.0999755859375,1000.0,1183.1055908203125,316.20001220703125,316.20001220703125,750.0,620.0,300.0,1528.3880615234375,1680.0,1200.0,1418.5599365234375,1738.32275390625,1738.32275390625,693.0,871.2000122070312,871.2000122070312,770.5,667.0999755859375,667.0999755859375,680.0,522.0900268554688,521.233154296875,352.9955139160156,1814.4310302734375,1814.4310302734375,613.0,3350.0,50.0,897.3016967773438,860.0,860.0,1448.0,1738.32275390625,1738.32275390625,750.0
2015-12-07,1200.0,1200.0,1197.0,3329.39990234375,1031.055908203125,1210.2606201171875,685.0999755859375,500.0,751.1917724609375,2810.0,1798.6573486328125,1532.0,11460.0,1200.0,1432.8228759765625,3476.6455078125,3476.6455078125,693.0,2142.5,1500.0,772.891845703125,1307.4000244140625,524.0,696.990966796875,1072.6429443359375,700.0,353.6706848144531,5098.8388671875,5098.8388671875,613.0,11220.0,50.0,909.8253784179688,3910.0,1000.0,1451.669921875,4148.8740234375,3476.6455078125,752.047607421875
2015-12-08,1200.0,1200.0,1197.0,3615.39990234375,1302.6058349609375,1230.19873046875,1029.0999755859375,738.3582763671875,752.9151611328125,2860.0,2860.0,1532.0,10130.0,1200.0,1443.9666748046875,6767.0869140625,6767.0869140625,693.0,2948.800048828125,1841.692138671875,776.7755126953125,1839.0999755859375,2000.0,694.4356079101562,1447.0439453125,951.5050659179688,354.4603576660156,5054.7509765625,5054.7509765625,613.0,9580.0,50.0,919.5353393554688,4110.0,1588.26953125,1454.7335205078125,6094.8583984375,6767.0869140625,750.0
2015-12-09,4120.6435546875,4120.6435546875,1197.0,2327.10009765625,1505.96044921875,1236.3421630859375,1047.5,1083.0338134765625,752.7102661132812,2990.0,2990.0,1532.0,9290.0,4120.6435546875,1450.0,6916.6982421875,6916.6982421875,693.0,2801.300048828125,2396.499267578125,778.1137084960938,1896.9000244140625,2000.0,692.7260131835938,1712.22802734375,1247.634521484375,355.1164855957031,11108.1328125,11108.1328125,613.0,8670.0,6083.98828125,922.0,4430.0,2079.348388671875,1457.5506591796875,6916.6982421875,6916.6982421875,750.0
2015-12-10,4628.611328125,4628.611328125,1197.0,2064.89990234375,1690.2664794921875,1239.0384521484375,1144.4000244140625,1042.056884765625,753.2823486328125,2620.0,2620.0,1532.0,7620.0,4628.611328125,1453.4073486328125,7619.2822265625,7619.2822265625,693.0,3200.39990234375,2587.66845703125,780.1193237304688,1859.9000244140625,2000.0,690.2822875976562,2030.52099609375,1493.6776123046875,355.7615661621094,12016.7822265625,12016.7822265625,613.0,6680.0,6680.0,922.0,5520.0,2530.915283203125,1461.0970458984375,7619.2822265625,7619.2822265625,750.0
2015-12-11,3865.74072265625,3865.74072265625,1197.0,1801.800048828125,1771.1517333984375,1239.240966796875,1188.5999755859375,1156.4658203125,753.4564819335938,2070.0,2070.0,1532.0,5860.0,3865.74072265625,1455.6405029296875,7440.92919921875,7440.92919921875,693.0,2828.60009765625,2874.1923828125,779.988525390625,1256.300048828125,1593.8682861328125,681.82861328125,2074.001953125,1735.5880126953125,356.14215087890625,9224.6962890625,9224.6962890625,613.0,5480.0,5480.0,922.0,3580.0,3099.371337890625,1461.65771484375,7440.92919921875,7440.92919921875,750.0
2015-12-12,4550.49365234375,4550.49365234375,1197.0,2322.699951171875,1777.2308349609375,1242.847412109375,1671.9000244140625,1191.294921875,755.8981323242188,2310.0,2310.0,1532.0,5880.0,4550.49365234375,1457.0699462890625,8026.0029296875,8026.0029296875,693.0,3982.199951171875,2855.502685546875,783.3255615234375,2724.0,2000.0,696.7150268554688,2313.467041015625,1878.3062744140625,356.5845947265625,13239.5537109375,13239.5537109375,613.0,7960.0,7960.0,922.0,3500.0,3189.259765625,1462.020263671875,8026.0029296875,8026.0029296875,750.0
2015-12-13,5000.0,5000.0,1197.0,2884.10009765625,1885.4229736328125,1249.337646484375,2429.800048828125,1679.62646484375,759.1465454101562,3280.0,3000.0,1533.09228515625,7220.0,5000.0,1459.5162353515625,9817.2197265625,9817.2197265625,693.0,6070.0,3332.220947265625,790.69775390625,4355.0,2000.0,718.8612060546875,3156.783935546875,2044.225830078125,357.6188659667969,15694.9384765625,15694.9384765625,613.0,9210.0,8218.3076171875,922.9835205078125,5980.0,3247.375244140625,1465.1497802734375,13364.693359375,9817.2197265625,759.67041015625
